Degrees_C,Wind_Speed,TotalCount,date_month,date_day,date_hour,date_dayofweek
17,6.0,4044.0,9,12,16,5
17,8.0,4458.0,9,12,15,5
20,7.0,4220.0,9,12,14,5
20,5.0,3883.0,9,12,13,5
18,4.0,3544.0,9,12,12,5
17,5.0,2737.0,9,12,11,5
15,5.0,1689.0,9,12,10,5
14,6.0,919.0,9,12,9,5
14,4.0,493.0,9,12,8,5
14,5.0,243.0,9,12,7,5
14,5.0,94.0,9,12,6,5
14,3.0,3.0,9,12,5,5
14,3.0,8.0,9,12,4,5
14,2.0,19.0,9,12,3,5
13,2.0,95.0,9,12,2,5
12,2.0,105.0,9,12,1,5
9,2.0,149.0,9,12,0,5
13,2.0,188.0,9,11,23,4
12,2.0,214.0,9,11,22,4
12,2.0,152.0,9,11,21,4
13,3.0,226.0,9,11,20,4
14,4.0,693.0,9,11,19,4
15,5.0,886.0,9,11,18,4
16,6.0,1753.0,9,11,17,4
17,6.0,2326.0,9,11,16,4
18,6.0,2696.0,9,11,15,4
19,6.0,2946.0,9,11,14,4
19,6.0,3089.0,9,11,13,4
19,6.0,3035.0,9,11,12,4
18,6.0,2305.0,9,11,11,4
18,5.0,1895.0,9,11,10,4
17,5.0,1298.0,9,11,9,4
14,1.0,815.0,9,11,8,4
9,1.0,385.0,9,11,7,4
6,2.0,170.0,9,11,6,4
6,1.0,40.0,9,11,5,4
7,1.0,12.0,9,11,4,4
7,1.0,7.0,9,11,3,4
8,1.0,40.0,9,11,2,4
8,1.0,56.0,9,11,1,4
13,2.0,56.0,9,11,0,4
12,2.0,92.0,9,10,23,3
12,2.0,88.0,9,10,22,3
12,2.0,116.0,9,10,21,3
13,2.0,158.0,9,10,20,3
14,3.0,603.0,9,10,19,3
15,4.0,927.0,9,10,18,3
17,6.0,1761.0,9,10,17,3
18,5.0,2260.0,9,10,16,3
18,7.0,2315.0,9,10,15,3
19,6.0,2629.0,9,10,14,3
19,5.0,3136.0,9,10,13,3
19,5.0,2958.0,9,10,12,3
18,6.0,2116.0,9,10,11,3
18,5.0,1723.0,9,10,10,3
17,4.0,797.0,9,10,9,3
15,4.0,752.0,9,10,8,3
14,3.0,324.0,9,10,7,3
12,2.0,184.0,9,10,6,3
11,2.0,25.0,9,10,5,3
10,2.0,17.0,9,10,4,3
8,1.0,37.0,9,10,3,3
7,1.0,44.0,9,10,2,3
8,1.0,55.0,9,10,1,3
10,1.0,40.0,9,10,0,3
10,2.0,130.0,9,9,23,2
11,2.0,90.0,9,9,22,2
11,3.0,120.0,9,9,21,2
11,2.0,134.0,9,9,20,2
13,3.0,480.0,9,9,19,2
15,3.0,732.0,9,9,18,2
16,4.0,1576.0,9,9,17,2
16,5.0,2287.0,9,9,16,2
16,6.0,2481.0,9,9,15,2
16,5.0,2810.0,9,9,14,2
16,5.0,3110.0,9,9,13,2
16,4.0,3118.0,9,9,12,2
15,4.0,2069.0,9,9,11,2
15,3.0,1560.0,9,9,10,2
13,2.0,1195.0,9,9,9,2
12,1.0,695.0,9,9,8,2
11,2.0,323.0,9,9,7,2
10,1.0,179.0,9,9,6,2
11,2.0,29.0,9,9,5,2
11,2.0,15.0,9,9,4,2
11,1.0,17.0,9,9,3,2
11,1.0,21.0,9,9,2,2
11,3.0,32.0,9,9,1,2
10,1.0,33.0,9,9,0,2
11,1.0,64.0,9,8,23,1
11,2.0,67.0,9,8,22,1
11,2.0,75.0,9,8,21,1
12,3.0,106.0,9,8,20,1
12,2.0,500.0,9,8,19,1
12,3.0,749.0,9,8,18,1
13,3.0,1407.0,9,8,17,1
14,4.0,2255.0,9,8,16,1
14,4.0,2508.0,9,8,15,1
14,3.0,2971.0,9,8,14,1
14,2.0,3280.0,9,8,13,1
14,3.0,3072.0,9,8,12,1
13,3.0,2524.0,9,8,11,1
13,3.0,1561.0,9,8,10,1
12,2.0,1006.0,9,8,9,1
11,2.0,724.0,9,8,8,1
11,2.0,387.0,9,8,7,1
11,2.0,194.0,9,8,6,1
11,2.0,10.0,9,8,5,1
11,2.0,15.0,9,8,4,1
11,1.0,4.0,9,8,3,1
11,1.0,26.0,9,8,2,1
11,1.0,26.0,9,8,1,1
11,1.0,22.0,9,8,0,1
9,2.0,64.0,9,7,23,0
8,1.0,84.0,9,7,22,0
9,1.0,102.0,9,7,21,0
11,2.0,196.0,9,7,20,0
12,3.0,522.0,9,7,19,0
14,3.0,787.0,9,7,18,0
16,4.0,1713.0,9,7,17,0
16,4.0,2671.0,9,7,16,0
17,4.0,2968.0,9,7,15,0
16,4.0,3305.0,9,7,14,0
16,4.0,3514.0,9,7,13,0
15,4.0,3474.0,9,7,12,0
15,5.0,2614.0,9,7,11,0
14,5.0,1605.0,9,7,10,0
14,4.0,1095.0,9,7,9,0
13,2.0,759.0,9,7,8,0
13,3.0,360.0,9,7,7,0
12,2.0,173.0,9,7,6,0
11,2.0,14.0,9,7,5,0
7,1.0,11.0,9,7,4,0
8,1.0,12.0,9,7,3,0
8,2.0,25.0,9,7,2,0
8,1.0,13.0,9,7,1,0
10,2.0,32.0,9,7,0,0
11,3.0,157.0,9,6,23,6
8,1.0,177.0,9,6,22,6
9,1.0,247.0,9,6,21,6
10,2.0,587.0,9,6,20,6
12,3.0,815.0,9,6,19,6
17,4.0,916.0,9,6,18,6
19,5.0,1548.0,9,6,17,6
19,5.0,3005.0,9,6,16,6
19,3.0,3873.0,9,6,15,6
18,4.0,3144.0,9,6,14,6
17,4.0,3172.0,9,6,13,6
16,4.0,3202.0,9,6,12,6
15,4.0,2543.0,9,6,11,6
14,4.0,1464.0,9,6,10,6
13,4.0,428.0,9,6,9,6
12,3.0,179.0,9,6,8,6
10,2.0,99.0,9,6,7,6
9,2.0,62.0,9,6,6,6
10,3.0,50.0,9,6,5,6
9,3.0,32.0,9,6,4,6
9,3.0,53.0,9,6,3,6
10,1.0,236.0,9,6,0,6
10,2.0,834.0,9,5,20,5
11,2.0,847.0,9,5,19,5
12,5.0,1498.0,9,5,18,5
13,6.0,2558.0,9,5,17,5
13,5.0,3253.0,9,5,16,5
13,7.0,4204.0,9,5,15,5
13,6.0,4486.0,9,5,14,5
13,6.0,4210.0,9,5,13,5
14,5.0,3836.0,9,5,12,5
13,5.0,3223.0,9,5,11,5
14,6.0,2202.0,9,5,10,5
11,7.0,1217.0,9,5,9,5
12,4.0,491.0,9,5,8,5
11,6.0,198.0,9,5,7,5
10,4.0,132.0,9,5,6,5
10,4.0,66.0,9,5,5,5
11,4.0,77.0,9,5,3,5
12,2.0,112.0,9,5,2,5
12,3.0,156.0,9,5,1,5
11,2.0,204.0,9,4,23,4
10,2.0,189.0,9,4,22,4
10,2.0,205.0,9,4,21,4
11,1.0,602.0,9,4,20,4
12,2.0,812.0,9,4,19,4
13,2.0,1114.0,9,4,18,4
14,4.0,2068.0,9,4,17,4
13,5.0,2798.0,9,4,16,4
14,5.0,3424.0,9,4,15,4
14,4.0,3275.0,9,4,14,4
13,6.0,2669.0,9,4,13,4
12,7.0,3082.0,9,4,12,4
12,5.0,2781.0,9,4,11,4
12,5.0,1969.0,9,4,10,4
11,6.0,1048.0,9,4,9,4
11,5.0,646.0,9,4,8,4
11,5.0,384.0,9,4,7,4
11,5.0,132.0,9,4,6,4
11,5.0,2.0,9,4,5,4
11,5.0,4.0,9,4,2,4
11,5.0,13.0,9,4,1,4
12,3.0,25.0,9,4,0,4
12,5.0,2.0,9,3,21,3
12,5.0,18.0,9,3,20,3
12,4.0,28.0,9,3,19,3
12,4.0,351.0,9,3,18,3
12,5.0,1330.0,9,3,17,3
13,4.0,2407.0,9,3,16,3
13,6.0,2910.0,9,3,15,3
13,5.0,3218.0,9,3,14,3
13,5.0,3557.0,9,3,13,3
13,5.0,3222.0,9,3,12,3
12,5.0,2404.0,9,3,11,3
12,5.0,1061.0,9,3,10,3
11,5.0,300.0,9,3,9,3
11,4.0,443.0,9,3,8,3
11,4.0,343.0,9,3,7,3
10,3.0,97.0,9,3,6,3
10,2.0,1.0,9,3,5,3
10,2.0,9.0,9,3,2,3
11,3.0,25.0,9,3,1,3
12,6.0,26.0,9,3,0,3
11,2.0,57.0,9,2,23,2
11,2.0,91.0,9,2,22,2
11,1.0,141.0,9,2,21,2
11,1.0,259.0,9,2,20,2
12,3.0,576.0,9,2,19,2
13,1.0,834.0,9,2,18,2
13,1.0,1761.0,9,2,17,2
14,2.0,2702.0,9,2,16,2
16,2.0,2920.0,9,2,15,2
15,2.0,3414.0,9,2,14,2
15,2.0,3539.0,9,2,13,2
14,2.0,3122.0,9,2,12,2
15,4.0,2244.0,9,2,11,2
14,4.0,1413.0,9,2,10,2
14,4.0,636.0,9,2,9,2
13,3.0,521.0,9,2,8,2
12,3.0,386.0,9,2,7,2
12,3.0,140.0,9,2,6,2
11,3.0,23.0,9,2,5,2
11,2.0,1.0,9,2,4,2
11,3.0,3.0,9,2,3,2
11,3.0,9.0,9,2,2,2
11,3.0,14.0,9,2,1,2
11,2.0,25.0,9,2,0,2
11,3.0,54.0,9,1,23,1
10,2.0,64.0,9,1,22,1
10,2.0,150.0,9,1,21,1
10,1.0,370.0,9,1,20,1
12,2.0,568.0,9,1,19,1
15,4.0,844.0,9,1,18,1
17,4.0,1939.0,9,1,17,1
16,4.0,2784.0,9,1,16,1
19,4.0,3210.0,9,1,15,1
17,4.0,3409.0,9,1,14,1
17,4.0,3405.0,9,1,13,1
17,5.0,3307.0,9,1,12,1
16,4.0,2571.0,9,1,11,1
15,5.0,1661.0,9,1,10,1
14,5.0,697.0,9,1,9,1
13,3.0,465.0,9,1,8,1
12,3.0,212.0,9,1,7,1
12,3.0,111.0,9,1,6,1
12,2.0,39.0,9,1,5,1
12,3.0,11.0,9,1,4,1
12,2.0,12.0,9,1,3,1
12,2.0,21.0,9,1,2,1
13,2.0,22.0,9,1,1,1
11,4.0,28.0,9,1,0,1
13,3.0,54.0,8,31,23,0
13,2.0,109.0,8,31,22,0
13,3.0,145.0,8,31,21,0
14,4.0,250.0,8,31,20,0
14,3.0,435.0,8,31,19,0
15,4.0,623.0,8,31,18,0
15,4.0,1345.0,8,31,17,0
15,4.0,1979.0,8,31,16,0
15,4.0,2317.0,8,31,15,0
15,4.0,2552.0,8,31,14,0
15,4.0,2673.0,8,31,13,0
15,3.0,2208.0,8,31,12,0
14,3.0,1790.0,8,31,11,0
14,3.0,1236.0,8,31,10,0
14,2.0,635.0,8,31,9,0
13,3.0,457.0,8,31,8,0
13,2.0,229.0,8,31,7,0
13,1.0,97.0,8,31,6,0
13,2.0,41.0,8,31,5,0
13,2.0,3.0,8,31,4,0
13,1.0,7.0,8,31,3,0
14,2.0,15.0,8,31,2,0
14,1.0,13.0,8,31,1,0
13,3.0,26.0,8,31,0,0
14,1.0,322.0,8,30,23,6
14,1.0,325.0,8,30,22,6
14,1.0,315.0,8,30,21,6
15,1.0,709.0,8,30,20,6
15,1.0,1216.0,8,30,19,6
16,2.0,1255.0,8,30,18,6
17,3.0,1864.0,8,30,17,6
18,2.0,3278.0,8,30,16,6
18,3.0,4098.0,8,30,15,6
19,3.0,4256.0,8,30,14,6
20,3.0,3705.0,8,30,13,6
21,1.0,3313.0,8,30,12,6
21,2.0,2654.0,8,30,11,6
19,1.0,1265.0,8,30,10,6
18,1.0,340.0,8,30,9,6
14,1.0,201.0,8,30,8,6
11,1.0,128.0,8,30,7,6
11,1.0,77.0,8,30,6,6
10,1.0,1.0,8,30,4,6
10,1.0,59.0,8,30,2,6
10,1.0,132.0,8,30,1,6
14,1.0,174.0,8,30,0,6
12,1.0,347.0,8,29,23,5
12,1.0,312.0,8,29,22,5
13,1.0,684.0,8,29,21,5
14,2.0,987.0,8,29,20,5
17,2.0,997.0,8,29,19,5
19,6.0,1529.0,8,29,18,5
20,7.0,3233.0,8,29,16,5
20,7.0,4185.0,8,29,15,5
20,8.0,4454.0,8,29,14,5
19,6.0,4234.0,8,29,13,5
19,5.0,3747.0,8,29,12,5
17,5.0,3158.0,8,29,11,5
17,6.0,2135.0,8,29,10,5
17,6.0,1201.0,8,29,9,5
16,6.0,490.0,8,29,8,5
14,5.0,199.0,8,29,7,5
12,4.0,135.0,8,29,6,5
12,4.0,74.0,8,29,5,5
13,4.0,56.0,8,29,4,5
13,5.0,78.0,8,29,3,5
13,4.0,112.0,8,29,2,5
13,4.0,165.0,8,29,1,5
11,1.0,227.0,8,29,0,5
14,5.0,213.0,8,28,23,4
14,4.0,197.0,8,28,22,4
15,5.0,184.0,8,28,21,4
15,3.0,471.0,8,28,20,4
16,4.0,728.0,8,28,19,4
17,5.0,1098.0,8,28,18,4
18,6.0,1913.0,8,28,17,4
14,6.0,2971.0,8,28,16,4
19,7.0,3551.0,8,28,15,4
20,7.0,2775.0,8,28,14,4
18,6.0,1751.0,8,28,13,4
20,6.0,2058.0,8,28,12,4
19,7.0,2647.0,8,28,11,4
18,7.0,2010.0,8,28,10,4
16,5.0,914.0,8,28,9,4
15,4.0,847.0,8,28,8,4
13,4.0,378.0,8,28,7,4
11,3.0,99.0,8,28,6,4
12,3.0,15.0,8,28,2,4
10,2.0,37.0,8,28,1,4
14,5.0,61.0,8,28,0,4
11,3.0,91.0,8,27,23,3
13,3.0,129.0,8,27,22,3
12,2.0,154.0,8,27,21,3
14,2.0,466.0,8,27,20,3
17,3.0,724.0,8,27,19,3
18,4.0,1019.0,8,27,18,3
19,5.0,2124.0,8,27,17,3
19,5.0,2978.0,8,27,16,3
18,5.0,3244.0,8,27,15,3
20,7.0,2791.0,8,27,14,3
19,7.0,2471.0,8,27,13,3
18,7.0,2704.0,8,27,12,3
17,6.0,2589.0,8,27,11,3
18,6.0,1773.0,8,27,10,3
16,6.0,685.0,8,27,9,3
15,6.0,176.0,8,27,8,3
14,4.0,231.0,8,27,7,3
13,3.0,157.0,8,27,6,3
13,4.0,4.0,8,27,5,3
12,3.0,14.0,8,27,4,3
12,3.0,38.0,8,27,3,3
13,3.0,41.0,8,27,2,3
13,3.0,58.0,8,27,1,3
11,2.0,50.0,8,27,0,3
15,4.0,91.0,8,26,23,2
15,3.0,117.0,8,26,22,2
16,4.0,85.0,8,26,21,2
16,3.0,100.0,8,26,20,2
18,5.0,630.0,8,26,19,2
19,4.0,1065.0,8,26,18,2
19,5.0,1599.0,8,26,17,2
17,5.0,2891.0,8,26,16,2
20,6.0,3377.0,8,26,15,2
20,7.0,3414.0,8,26,14,2
19,6.0,2941.0,8,26,13,2
18,7.0,3225.0,8,26,12,2
18,6.0,2323.0,8,26,11,2
17,7.0,1730.0,8,26,10,2
17,8.0,948.0,8,26,9,2
17,6.0,635.0,8,26,8,2
15,3.0,541.0,8,26,7,2
14,3.0,78.0,8,26,6,2
14,3.0,4.0,8,26,4,2
15,5.0,12.0,8,26,3,2
15,7.0,16.0,8,26,2,2
15,6.0,18.0,8,26,1,2
14,4.0,24.0,8,26,0,2
15,6.0,28.0,8,25,23,1
15,5.0,13.0,8,25,22,1
15,3.0,45.0,8,25,21,1
15,4.0,178.0,8,25,20,1
15,4.0,510.0,8,25,19,1
16,4.0,696.0,8,25,18,1
15,3.0,1730.0,8,25,17,1
17,5.0,2844.0,8,25,16,1
17,6.0,3505.0,8,25,15,1
19,7.0,3808.0,8,25,14,1
19,5.0,3411.0,8,25,13,1
17,7.0,3342.0,8,25,12,1
17,6.0,2669.0,8,25,11,1
17,7.0,1644.0,8,25,10,1
16,6.0,170.0,8,25,9,1
15,6.0,63.0,8,25,8,1
15,4.0,28.0,8,24,23,0
16,1.0,549.0,8,24,19,0
17,1.0,877.0,8,24,18,0
17,2.0,1784.0,8,24,17,0
17,3.0,2786.0,8,24,16,0
17,4.0,3400.0,8,24,15,0
18,5.0,3445.0,8,24,14,0
18,4.0,3795.0,8,24,13,0
19,5.0,2498.0,8,24,12,0
19,2.0,2635.0,8,24,11,0
17,2.0,1808.0,8,24,10,0
14,1.0,961.0,8,24,9,0
13,2.0,702.0,8,24,8,0
12,1.0,310.0,8,24,7,0
11,1.0,133.0,8,24,6,0
14,5.0,35.0,8,24,0,0
15,2.0,227.0,8,23,21,6
16,2.0,491.0,8,23,20,6
17,3.0,514.0,8,23,19,6
19,5.0,656.0,8,23,18,6
20,7.0,1287.0,8,23,17,6
20,8.0,2491.0,8,23,16,6
20,9.0,3262.0,8,23,15,6
21,9.0,2835.0,8,23,14,6
21,8.0,2811.0,8,23,13,6
21,8.0,2760.0,8,23,12,6
21,8.0,2154.0,8,23,11,6
21,7.0,1737.0,8,23,10,6
21,6.0,495.0,8,23,9,6
20,5.0,145.0,8,23,8,6
18,5.0,73.0,8,23,7,6
17,4.0,51.0,8,23,6,6
16,2.0,61.0,8,23,5,6
16,2.0,55.0,8,23,4,6
16,2.0,85.0,8,23,3,6
18,3.0,110.0,8,23,2,6
18,3.0,159.0,8,23,1,6
18,3.0,2.0,8,22,22,5
20,4.0,15.0,8,22,20,5
21,4.0,89.0,8,22,19,5
19,2.0,1311.0,8,22,18,5
21,4.0,2396.0,8,22,17,5
23,5.0,3112.0,8,22,16,5
24,5.0,4194.0,8,22,15,5
24,6.0,4292.0,8,22,14,5
26,4.0,3926.0,8,22,13,5
24,3.0,3740.0,8,22,12,5
23,3.0,3060.0,8,22,11,5
22,2.0,2346.0,8,22,10,5
20,2.0,1265.0,8,22,9,5
19,3.0,511.0,8,22,8,5
17,3.0,207.0,8,22,7,5
17,2.0,131.0,8,22,6,5
15,1.0,44.0,8,22,5,5
16,1.0,38.0,8,22,4,5
16,3.0,66.0,8,22,3,5
17,3.0,105.0,8,22,2,5
17,3.0,111.0,8,22,1,5
18,2.0,210.0,8,22,0,5
18,1.0,338.0,8,21,23,4
19,2.0,306.0,8,21,22,4
20,2.0,342.0,8,21,21,4
21,4.0,838.0,8,21,20,4
22,3.0,936.0,8,21,19,4
23,5.0,1154.0,8,21,18,4
23,6.0,2082.0,8,21,17,4
23,6.0,2645.0,8,21,16,4
23,7.0,3189.0,8,21,15,4
23,8.0,3306.0,8,21,14,4
23,5.0,2603.0,8,21,13,4
23,7.0,3290.0,8,21,12,4
22,7.0,2666.0,8,21,11,4
21,5.0,1898.0,8,21,10,4
20,6.0,1169.0,8,21,9,4
20,6.0,504.0,8,21,8,4
19,6.0,383.0,8,21,7,4
18,4.0,218.0,8,21,6,4
18,5.0,9.0,8,21,5,4
18,4.0,1.0,8,21,1,4
18,2.0,3.0,8,21,0,4
18,3.0,1.0,8,20,23,3
19,3.0,2.0,8,20,22,3
19,3.0,482.0,8,20,20,3
20,4.0,971.0,8,20,19,3
21,4.0,1107.0,8,20,18,3
21,4.0,2010.0,8,20,17,3
22,4.0,2613.0,8,20,16,3
21,4.0,3093.0,8,20,15,3
20,4.0,3230.0,8,20,14,3
21,3.0,3347.0,8,20,13,3
19,3.0,3334.0,8,20,12,3
18,3.0,2445.0,8,20,11,3
18,4.0,1684.0,8,20,10,3
17,3.0,1037.0,8,20,9,3
16,2.0,699.0,8,20,8,3
16,3.0,302.0,8,20,7,3
15,2.0,148.0,8,20,6,3
15,2.0,1.0,8,20,5,3
15,3.0,1.0,8,20,1,3
16,4.0,4.0,8,19,23,2
16,4.0,55.0,8,19,22,2
16,3.0,136.0,8,19,21,2
17,3.0,124.0,8,19,20,2
18,4.0,612.0,8,19,19,2
19,4.0,727.0,8,19,18,2
20,5.0,1926.0,8,19,17,2
21,6.0,2973.0,8,19,16,2
21,5.0,2964.0,8,19,15,2
22,6.0,3734.0,8,19,14,2
22,5.0,3571.0,8,19,13,2
21,4.0,3289.0,8,19,12,2
21,4.0,2772.0,8,19,11,2
19,3.0,1709.0,8,19,10,2
17,2.0,458.0,8,19,9,2
16,3.0,510.0,8,19,8,2
15,3.0,585.0,8,19,7,2
14,4.0,185.0,8,19,6,2
14,3.0,44.0,8,19,5,2
14,5.0,68.0,8,18,23,1
14,5.0,89.0,8,18,22,1
14,6.0,219.0,8,18,21,1
14,5.0,468.0,8,18,20,1
14,6.0,615.0,8,18,19,1
13,6.0,884.0,8,18,18,1
13,6.0,2038.0,8,18,17,1
14,7.0,2832.0,8,18,16,1
14,6.0,3175.0,8,18,15,1
14,6.0,3353.0,8,18,14,1
14,6.0,3536.0,8,18,13,1
13,6.0,3322.0,8,18,12,1
13,6.0,2551.0,8,18,11,1
13,5.0,1680.0,8,18,10,1
13,6.0,971.0,8,18,9,1
13,5.0,668.0,8,18,8,1
12,5.0,311.0,8,18,7,1
12,4.0,164.0,8,18,6,1
12,4.0,52.0,8,18,5,1
12,4.0,13.0,8,18,4,1
13,4.0,12.0,8,18,3,1
14,3.0,20.0,8,18,2,1
